concurrency,deployment_name,input_sequence_length_avg,output_sequence_length_avg,time_to_first_token_avg,time_to_first_token_min,time_to_first_token_max,time_to_first_token_p50,time_to_first_token_p90,time_to_first_token_p95,time_to_first_token_p99,time_to_first_token_std,inter_token_latency_avg,inter_token_latency_min,inter_token_latency_max,inter_token_latency_p50,inter_token_latency_p90,inter_token_latency_p95,inter_token_latency_p99,inter_token_latency_std,request_latency_avg,request_latency_min,request_latency_max,request_latency_p50,request_latency_p90,request_latency_p95,request_latency_p99,request_latency_std,request_throughput_avg,output_token_throughput_avg,output_token_throughput_per_user_avg,output_token_throughput_per_user_min,output_token_throughput_per_user_max,output_token_throughput_per_user_p50,output_token_throughput_per_user_p90,output_token_throughput_per_user_p95,output_token_throughput_per_user_p99,output_token_throughput_per_user_std,input_config_subcommand,input_config_template_filename,input_config_verbose,input_sequence_length_max,input_sequence_length_min,input_sequence_length_p50,input_sequence_length_p90,input_sequence_length_p95,input_sequence_length_p99,input_sequence_length_std,output_sequence_length_max,output_sequence_length_min,output_sequence_length_p50,output_sequence_length_p90,output_sequence_length_p95,output_sequence_length_p99,output_sequence_length_std,request_count_avg,time_to_second_token_avg,time_to_second_token_max,time_to_second_token_min,time_to_second_token_p50,time_to_second_token_p90,time_to_second_token_p95,time_to_second_token_p99,time_to_second_token_std
101,3p1d,5000.059405940594,98.99009900990099,3316.1148905940595,1299.707514,6788.2286269999995,3231.466728,4263.2491788,5124.7287687,6055.3691943,931.0812531562269,18.730251089108908,7.439527999999999,22.878308,20.1849485,22.7585866,22.7795181,22.79157846,4.0613288712982305,5151.462801435643,2028.781229,7773.183351,5383.005302,6292.5360377,6609.334650499999,7515.726912820002,1054.8572780204822,17.269493714459863,1709.5088926452445,57.20961487989632,43.70952607159585,134.41712968887273,49.541865321516916,89.14711209068894,98.75863208088946,113.35864155034245,18.215317329404975,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5001.0,5001.0,0.23638289873887766,99.0,98.0,99.0,99.0,99.0,99.0,0.09900990099009901,202.0,30.153635806930694,55.30553,10.749521,28.689367999999998,46.2246841,47.87896695,50.37505022999999,10.659392007477662
111,3p1d,5000.058558558559,99.00450450450451,3735.851967126126,729.160792,6880.2210319999995,3750.4569895,4951.048252400002,5177.60257175,6679.219436969997,909.7486079539841,19.20674881981982,7.57837,24.17711,20.590013499999998,23.5112253,23.783918399999997,23.93173805,4.264210651439242,5618.201155986486,1471.841013,8775.31194,5871.199952999999,6670.816609699999,6758.688485149999,7779.112895629999,952.1242097032635,17.29140403920436,1711.9268890886156,56.241817714728306,41.36143649923419,131.9544968113196,48.56723383006555,83.7637660109264,97.72281513229045,127.27183510151706,19.745956033048724,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5001.0,5001.0,0.23479662216075947,100.0,98.0,99.0,99.0,99.0,99.0,0.11616033295700565,222.0,26.85601193243243,55.550928,2.022148,26.116788999999997,48.7045577,50.293845649999994,52.08170298999998,14.773270934924886
121,3p1d,5000.053719008264,98.98760330578513,3877.3536588884294,1335.344145,8288.37911,3619.447967,5587.609740899999,6046.292037749998,7548.680073709999,1126.042345884702,18.654708516528927,7.75763,22.504476,19.9041835,22.335413,22.46818845,22.500792469999997,3.953229244077042,5705.261606954545,2095.5918779999997,10033.155996,5712.4187759999995,6949.2363055,7365.8307397,8746.282465979999,1072.5641766549509,18.212856102892417,1802.846974978462,57.00789546333559,44.43560472147852,128.90534866963236,50.2406943749903,79.34878379074276,86.50329083263459,123.69255320921056,16.77586726508875,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5000.95,5001.0,0.22546236141659073,100.0,98.0,99.0,99.0,99.0,99.0,0.1432043260426732,242.0,32.90093463636364,50.254109,9.639837,35.300885,46.4612067,49.313458149999995,49.87702314,10.943552785615626
131,3p1d,5000.053435114503,98.98091603053435,4008.8254479465645,767.400225,9197.211759,3727.9677715,5435.1639605,6856.1060339,8337.694656499998,1309.7856485586296,19.087478232824424,7.661199,23.706113,19.7717685,23.3904223,23.66515635,23.6817182,4.262432352160404,5879.153966725191,1738.941157,11424.742806,5890.113128,7339.7618031,7909.43676385,9972.013830139995,1339.9224565643337,19.06115085447074,1886.6901721717163,56.14398729725115,42.18321240601527,130.52787168170414,50.57716531821304,83.51058178844458,92.70510503387912,124.59279119755827,17.628477889026446,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5000.95,5001.0,0.22489953988788142,101.0,98.0,99.0,99.0,99.0,99.0,0.2219326986275822,262.0,32.05582007251908,56.433277999999994,1.892558,29.218691,49.6281156,50.408530549999995,55.73244749,11.994000940947217
141,3p1d,5000.053191489362,99.00709219858156,4992.180531432624,845.3896669999999,8853.726107,3793.0595285,8272.979943,8428.9817746,8852.44241311,2044.9617491136398,19.30340209574468,7.143752999999999,23.002087,21.03997,22.960193,22.991161899999998,22.99868662,4.7127378507994235,6883.985110638298,1545.477472,11090.359489999999,5895.569450999999,10318.0118201,10564.46934785,11080.65568239,2024.7076228472731,17.08737293985586,1691.7711080878569,57.112781746760575,43.47431604793078,139.98244340194853,47.52858489608271,100.44911959058874,104.8447594921016,116.62302773088648,22.111253674867218,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5000.95,5001.0,0.22441513946520197,101.0,98.0,99.0,99.0,99.0,99.0,0.14569247222818535,282.0,29.06541405319149,51.896076,10.084534,27.974092,44.2999726,47.02091145,50.70250373,10.136513433483291
151,3p1d,5000.056291390729,98.91721854304636,4950.190921874172,511.04369099999997,9055.678458,4253.2329045,7758.290325200006,8413.583313399997,8692.87751114,1822.8921638286065,18.893400685430464,8.102158,26.542617999999997,18.9992615,24.2293307,25.065392,25.975925489999998,4.662522392161567,6799.684556420529,1415.919928,11576.82951,6456.845453,9501.5824148,10288.2258937,10736.02099309,1803.8530505157357,18.432840169288514,1823.3252793945555,57.43965453270539,37.67525871035028,123.42390755648063,52.633624778900746,87.64075792986067,100.49754885337164,116.32411750001964,19.113326925033874,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5001.0,5001.0,0.23048355702377293,99.0,96.0,99.0,99.0,99.0,99.0,0.38571539955967526,302.0,30.703982470198675,56.928886,4.201245,28.5209245,47.37892970000001,49.352289199999994,52.09371392,11.036078995295517
161,3p1d,5000.055900621118,98.9968944099379,5622.685896496894,947.1917709999999,9871.977463,5545.8109825,8731.567332999999,9036.40976915,9630.16249277,2231.822845619178,18.563798779503106,7.601514,22.903896,19.098263,22.5327046,22.859174099999997,22.8735628,3.9649398520180186,7441.9098038788825,1713.17211,11691.950064999999,6880.852793999999,10869.770263200002,11066.88499685,11500.0644881,2244.8148108458017,18.007486730719513,1782.6852624693972,57.50039158395299,43.66069423298115,131.55274067771236,52.36078287283125,79.28601789403423,105.62287775917545,127.93893493216031,17.934730116781857,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5001.0,5001.0,0.22972971439635934,100.0,98.0,99.0,99.0,99.0,99.0,0.09647344451558425,322.0,30.565234270186334,51.062045999999995,11.598314,31.0612815,43.686722399999994,46.34303545,49.46769151,9.628178475262672
171,3p1d,5000.0526315789475,98.96198830409357,5657.311699277778,871.4846359999999,9007.140167,5379.02247,8591.934312400004,8793.92068675,8942.223188639999,2055.5422946777676,19.648395833333332,7.4471549999999995,23.971918,21.716648,23.5767732,23.9096058,23.92871857,4.359316782000727,7582.082744605263,1695.8722329999998,11350.852303,7047.9678605,10859.500053300006,11049.3160166,11180.05504274,2101.267015646171,18.752665562896432,1855.8010701059347,54.834804529877125,41.71547725134051,134.279466453968,46.04762209070168,79.59122522477658,104.53019888755182,114.0488554603478,18.45324563029722,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5000.95,5001.0,0.22329687826943603,100.0,97.0,99.0,99.0,99.0,99.0,0.25652791848572926,342.0,31.534463543859648,53.010006999999995,2.811941,29.6914055,46.486453600000004,50.43213529999999,51.88097723999999,11.331911552371924
181,3p1d,5000.052486187846,98.98618784530387,5845.277869690608,937.7765909999999,9117.676993,5700.4699665,8748.8747487,8865.3169668,9074.69804508,2034.3798604403967,19.414566839779003,7.545344999999999,24.129030999999998,21.761205999999998,23.7335578,23.929337699999998,24.06932834,4.367708219912755,7747.689104071823,1700.5176279999998,11443.996614,7262.156884499999,11106.1179381,11201.33962965,11409.172370299999,2089.1933460246178,19.10363384323302,1890.9958881341681,55.33114081877221,41.44385242822226,132.53204459173173,45.95419034584532,81.08166606632746,95.5106973520224,125.79666538272267,17.746967868029962,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5000.95,5001.0,0.2230053540405955,99.0,98.0,99.0,99.0,99.0,99.0,0.11671066394628513,362.0,33.42910605801105,56.262257999999996,9.903702,29.9863905,49.8736272,51.40840519999999,55.517455119999994,11.632758841154146
191,3p1d,5000.052356020942,98.99476439790575,5821.167930926701,721.902217,9438.391083999999,5658.325016,8253.9862501,8864.11273815,9323.98893974,1922.8199429586111,19.08526160209424,7.400888999999999,23.861504999999998,19.992793,23.611552699999997,23.6599903,23.8495854,3.8159500269931788,7691.434356274869,1495.324879,11762.121446,7619.7862614999995,10191.153634799999,11139.371133449999,11657.778026729999,2006.7576673046394,20.190203395649707,1998.7244282981396,55.14046213084579,41.90850493294534,135.11890260751107,50.01802411003108,74.40787784516971,77.00993272600716,124.56587632690103,14.5369983603482,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5000.95,5001.0,0.22274395168777641,101.0,98.0,99.0,99.0,99.0,99.0,0.17716151115904327,382.0,34.282431740837694,53.287257999999994,1.642733,33.618700499999996,49.5879084,50.331557149999995,51.928350869999996,10.529401837259948
