concurrency,deployment_name,input_sequence_length_avg,output_sequence_length_avg,time_to_first_token_avg,time_to_first_token_min,time_to_first_token_max,time_to_first_token_p50,time_to_first_token_p90,time_to_first_token_p95,time_to_first_token_p99,time_to_first_token_std,inter_token_latency_avg,inter_token_latency_min,inter_token_latency_max,inter_token_latency_p50,inter_token_latency_p90,inter_token_latency_p95,inter_token_latency_p99,inter_token_latency_std,request_latency_avg,request_latency_min,request_latency_max,request_latency_p50,request_latency_p90,request_latency_p95,request_latency_p99,request_latency_std,request_throughput_avg,output_token_throughput_avg,output_token_throughput_per_user_avg,output_token_throughput_per_user_min,output_token_throughput_per_user_max,output_token_throughput_per_user_p50,output_token_throughput_per_user_p90,output_token_throughput_per_user_p95,output_token_throughput_per_user_p99,output_token_throughput_per_user_std,input_config_subcommand,input_config_template_filename,input_config_verbose,input_sequence_length_max,input_sequence_length_min,input_sequence_length_p50,input_sequence_length_p90,input_sequence_length_p95,input_sequence_length_p99,input_sequence_length_std,output_sequence_length_max,output_sequence_length_min,output_sequence_length_p50,output_sequence_length_p90,output_sequence_length_p95,output_sequence_length_p99,output_sequence_length_std,request_count_avg,time_to_second_token_avg,time_to_second_token_max,time_to_second_token_min,time_to_second_token_p50,time_to_second_token_p90,time_to_second_token_p95,time_to_second_token_p99,time_to_second_token_std
1,1p1d,8202.0,4.0,920.3970495,289.26259899999997,1551.5314999999998,920.3970495,1425.3046099,1488.41805495,1538.90881099,631.1344505,54.4613855,7.52157,101.401201,54.4613855,92.01323790000001,96.70721944999998,100.46240469,46.939815499999995,1083.7812059999999,311.82731,1855.7351019999999,1083.7812059999999,1701.3443227999999,1778.5397123999999,1840.2960240799998,771.953896,0.9195629783933864,3.6782519135735456,71.40639124390758,9.861816133716207,132.95096635409894,71.40639124390756,120.64205133206067,126.79650884307979,131.7200748518951,61.54457511019137,profile,genai_perf_config.yaml,False,8202.0,8202.0,8202.0,8202.0,8202.0,8202.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2.0,148.179034,287.872914,8.485154,148.179034,259.93413799999996,273.903526,285.07903639999995,139.69388
11,1p1d,8201.136363636364,4.0,1847.1598998181817,535.148909,2497.344348,2114.3549005,2371.7035785999997,2374.75191155,2471.6333171999995,630.4502189227505,12.383785909090907,7.544690999999999,55.040409999999994,7.592375,11.8185778,52.86849759999997,55.03798177,13.54567341579631,1884.311257590909,700.270138,2520.104699,2143.3980214999997,2397.2186774,2400.83084365,2495.0933487199995,604.9313609231056,4.876855979371931,19.507423917487724,115.84084896424861,18.168469311911014,132.54353292931413,131.71112191120585,132.25955220418774,132.44974858853783,132.52590586446823,34.05962094098212,profile,genai_perf_config.yaml,False,8202.0,8201.0,8201.0,8201.9,8202.0,8202.0,0.34317429251230674,4.0,4.0,4.0,4.0,4.0,4.0,0.0,22.0,22.315473227272726,148.525374,8.550765,8.673086999999999,18.872069699999997,142.0125559999999,148.5185763,40.01138571425519
21,1p1d,8201.07142857143,4.0,2042.9232278809523,498.43550999999997,4427.330033,1403.4525529999999,3958.2293812,4405.510900999999,4427.0162353999995,1078.5672164006578,12.980001547619048,7.368354999999999,18.324935,14.0721265,18.154882899999997,18.2407927,18.319939149999996,5.1184030960889375,2081.863232547619,522.425744,4458.162676,1457.2841805,3980.8043359999992,4430.684944949999,4457.83825038,1070.1521097852337,7.078746805059246,28.314987220236983,91.55672061652967,54.57045277377519,135.71550230682425,76.63475088335971,132.94902391317711,133.3146897185126,135.570909686144,36.9728443682711,profile,genai_perf_config.yaml,False,8202.0,8201.0,8201.0,8201.0,8201.95,8202.0,0.2575393768188564,4.0,4.0,4.0,4.0,4.0,4.0,0.0,42.0,14.953623809523808,21.249764,8.016199,17.492629,21.0588595,21.10129225,21.216466669999996,5.883625512957896
31,1p1d,8201.064516129032,4.0,2436.101744983871,380.88536799999997,5353.90586,2032.814211,4449.899400299999,5116.882754799999,5353.88696464,1187.9785998859404,13.409595951612902,7.440804999999999,19.064908,14.471404,18.9937467,19.021552149999998,19.05179666,5.473554960983476,2476.330532887097,405.50366399999996,5384.798204,2089.238069,4472.485184099999,5139.426569049999,5384.79770258,1182.8002507742399,8.272647608889645,33.09059043555858,89.73039457578903,52.45239053867976,134.39406085766257,75.33915905299479,132.53986618389789,133.11716037189058,133.81899021278943,37.273790862191,profile,genai_perf_config.yaml,False,8202.0,8201.0,8201.0,8201.0,8201.95,8202.0,0.24567010018915836,4.0,4.0,4.0,4.0,4.0,4.0,0.0,62.0,15.389347387096773,22.049463,8.300917,17.785096499999998,21.829681,21.8834807,21.96712398,6.2050379264050255
41,1p1d,8201.060975609756,4.0,4847.165159292683,355.59367,8206.642145,5138.2372374999995,8021.0738086,8025.3086256999995,8175.3493283299995,2482.585412069752,7.938712426829268,7.3901889999999995,9.133118999999999,7.571229499999999,8.9101088,9.10111135,9.12911598,0.5800082996894818,4870.98129652439,379.07552899999996,8230.593020999999,5163.634738,8043.777812199999,8047.9486906,8198.333251439999,2481.461786068106,5.984997482134915,23.93998992853966,126.59601334717046,109.49162055153337,135.31453661063335,132.07894472888046,133.87878513328468,134.56634570943095,135.2765376303565,8.64509079112317,profile,genai_perf_config.yaml,False,8202.0,8201.0,8201.0,8201.0,8201.95,8202.0,0.2392855715896169,4.0,4.0,4.0,4.0,4.0,4.0,0.0,82.0,9.034725134146342,12.710569,8.088023999999999,8.636543,10.1895349,10.36735705,10.881224499999995,0.8022299388107724
51,1p1d,8201.078431372549,4.0,7750.082444715686,570.86379,11070.270316999999,9502.106964999999,10617.5404585,10840.3015235,11065.542124309999,3065.489863503735,7.6577234509803915,7.4233389999999995,8.812731,7.5661819999999995,8.005037699999999,8.436390799999996,8.678467439999999,0.27971214944914935,7773.055615137255,593.981459,11092.787601,9524.801298,10640.0826336,10862.96477325,11088.0856506,3065.2923129752753,4.902334805506911,19.609339222027643,130.747374221236,113.47220288466764,134.71026986643074,132.16707164170703,133.45468553073098,134.10785061135235,134.4124129785052,4.3912460347098055,profile,genai_perf_config.yaml,False,8202.0,8201.0,8201.0,8201.0,8202.0,8202.0,0.2688492000157272,4.0,4.0,4.0,4.0,4.0,4.0,0.0,102.0,8.739718333333334,12.363026999999999,8.158320999999999,8.5983475,9.0905531,9.733049749999996,11.98530614999999,0.5961930160662267
61,1p1d,8201.073770491803,4.0,10012.389291196721,608.7717719999999,13386.582891,12725.942106999999,13183.9483926,13196.0207611,13307.053598249997,3968.9895593392425,7.630751278688525,7.4756,9.595512,7.5769364999999995,7.666442599999999,8.0512401,8.31921525,0.231857480419113,10035.281545040983,631.725449,13409.251628,12748.6454155,13206.6452692,13218.636723,13329.885686759997,3968.9321513101695,4.637680755350371,18.550723021401485,131.1526134086428,104.21538736025758,133.76852694098133,131.97946164923698,132.88600780353048,132.98428686009512,133.25073860024105,3.432947449995689,profile,genai_perf_config.yaml,False,8202.0,8201.0,8201.0,8201.0,8202.0,8202.0,0.2613970281819995,4.0,4.0,4.0,4.0,4.0,4.0,0.0,122.0,8.747879532786884,14.771044999999999,8.365401,8.6416205,8.927885999999999,9.2122189,10.607767699999993,0.6171024414317974
71,1p1d,8201.06338028169,4.0,9334.434378133801,1061.974901,15460.636154,10630.710740999999,15243.2135991,15250.50326675,15257.579512999999,5438.69122026026,7.87845340140845,7.411966,9.38222,7.5647649999999995,9.0879742,9.111735099999999,9.23565644,0.5882525928341372,9358.069738309858,1089.697512,15483.251277,10653.402824499999,15265.9416056,15273.055720749999,15280.258892259999,5437.418915476635,5.446802070451828,21.787208281807313,127.57359337535303,106.58458232699724,134.91697074703256,132.19181296463478,133.13033453471715,133.31322138167516,133.86078778536708,8.64570706725872,profile,genai_perf_config.yaml,False,8202.0,8201.0,8201.0,8201.0,8202.0,8202.0,0.24364568861980554,4.0,4.0,4.0,4.0,4.0,4.0,0.0,142.0,8.987590225352111,12.900839999999999,8.148055,8.599796,10.2986169,10.38745115,11.77115753,0.8206540799415402
81,1p1d,8201.061728395061,4.0,9349.515495358024,1843.7974729999999,16101.463694999999,9768.4874035,16088.761894,16094.423838799998,16100.767807049999,5490.521725781627,8.02784922222222,7.4917169999999995,9.985922,7.593982,9.128735800000001,9.160569749999999,9.51079893999999,0.6557064587863786,9373.59904302469,1868.885163,16125.549113,9791.2673135,16111.4067509,16117.0072071,16123.407762719999,5489.20960389508,6.108469876713048,24.433879506852193,125.34191752068539,100.14097846948935,133.48074947305136,131.6832219697743,132.75953083498413,133.01095722961884,133.29174838682056,9.508166216243705,profile,genai_perf_config.yaml,False,8202.0,8201.0,8201.0,8201.0,8202.0,8202.0,0.24066158876071514,4.0,4.0,4.0,4.0,4.0,4.0,0.0,162.0,9.196407641975307,14.994280999999999,8.347254,8.7008755,10.409521199999999,10.50482165,12.32567923999994,0.9800764053952638
91,1p1d,8201.060439560439,4.0,11955.492712087911,382.084904,18529.835183,14717.7371135,18234.710172299998,18243.35670015,18391.81750766,6394.422332829079,7.818347258241758,7.473336,9.568569,7.5734639999999995,8.5949665,8.948992800000001,9.00635123,0.4607820052014708,11978.947753983517,405.559356,18553.990466,14740.3763585,18257.2696044,18265.946749099996,18416.250441869997,6393.62314891027,5.508810568698357,22.03524227479343,128.31262299768616,104.50883512466702,133.80905127241704,132.03997666152998,133.11633597727956,133.43732042046784,133.74609951788082,6.938150898596207,profile,genai_perf_config.yaml,False,8202.0,8201.0,8201.0,8201.0,8202.0,8202.0,0.23829943343078505,4.0,4.0,4.0,4.0,4.0,4.0,0.0,182.0,8.938830587912088,14.656647999999999,8.344843,8.6401495,9.864764099999999,10.153277849999998,10.830404289999993,0.7427505109474909
