concurrency,deployment_name,input_sequence_length_avg,output_sequence_length_avg,time_to_first_token_avg,time_to_first_token_min,time_to_first_token_max,time_to_first_token_p50,time_to_first_token_p90,time_to_first_token_p95,time_to_first_token_p99,time_to_first_token_std,inter_token_latency_avg,inter_token_latency_min,inter_token_latency_max,inter_token_latency_p50,inter_token_latency_p90,inter_token_latency_p95,inter_token_latency_p99,inter_token_latency_std,request_latency_avg,request_latency_min,request_latency_max,request_latency_p50,request_latency_p90,request_latency_p95,request_latency_p99,request_latency_std,request_throughput_avg,output_token_throughput_avg,output_token_throughput_per_user_avg,output_token_throughput_per_user_min,output_token_throughput_per_user_max,output_token_throughput_per_user_p50,output_token_throughput_per_user_p90,output_token_throughput_per_user_p95,output_token_throughput_per_user_p99,output_token_throughput_per_user_std,input_config_subcommand,input_config_template_filename,input_config_verbose,input_sequence_length_max,input_sequence_length_min,input_sequence_length_p50,input_sequence_length_p90,input_sequence_length_p95,input_sequence_length_p99,input_sequence_length_std,output_sequence_length_max,output_sequence_length_min,output_sequence_length_p50,output_sequence_length_p90,output_sequence_length_p95,output_sequence_length_p99,output_sequence_length_std,request_count_avg,time_to_second_token_avg,time_to_second_token_max,time_to_second_token_min,time_to_second_token_p50,time_to_second_token_p90,time_to_second_token_p95,time_to_second_token_p99,time_to_second_token_std
101,1p1d,100.0,4.0,128.15535801980198,42.420333,219.15311,126.640518,194.6153296,195.22527829999999,217.42499699000012,41.103346274536264,9.3461205,7.7148769999999995,13.181676999999999,9.0710985,10.7551814,12.9132918,13.07057041,1.4300054650074387,156.19371959900988,70.998389,243.518746,151.119205,233.3975921,233.57070194999997,241.82665302000007,43.61957604548812,424.58882949122375,1698.355317964895,109.21140670878864,75.86288148313754,129.61969452008114,110.24053791874206,126.16086461067765,127.32138232896467,129.1997843832026,14.673935188544391,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,202.0,12.526273955445545,21.939947,8.463308,11.134789,17.5236646,21.41500965,21.8011545,3.7316454338599248
111,1p1d,100.0,2.9234234234234235,250.32884133333334,58.454178999999996,493.87913,206.663899,414.48689039999994,491.805842,493.36781342,120.88738807630335,8.470707824817518,0.6080599999999999,14.272302,9.164837,10.734592,14.110696799999998,14.259944959999999,3.529639534213803,265.94321893243244,81.571377,493.87913,232.70277099999998,414.48689039999994,491.805842,493.36781342,108.59354457450486,307.15916452729385,897.95629629826,233.5719487879165,70.06578196005101,1644.5745485642865,109.11268798343058,742.7772851136943,965.3631709122149,1521.3683569525908,322.7542134727246,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,1.0,4.0,4.0,4.0,4.0,1.3215098486852315,222.0,10.367371350364962,17.022544,1.824179,10.129332999999999,14.853978999999999,16.3953706,16.71779836,3.900532993471695
121,1p1d,100.0,4.0,148.45349835950412,26.932367,242.708342,129.47637,240.3476249,240.94372149999998,241.92927163999997,52.632302572189325,9.862981388429752,7.519112,14.983523,9.388606,11.5158754,11.878015999999999,13.02498074,1.3528594691272766,178.04244250413223,64.532541,277.37415,156.11738649999998,274.6168781,275.33421305,276.46041203,54.14911834920065,459.70331188957954,1838.8132475583182,103.24434281391855,66.73997830817225,132.99442806544178,106.51208959551244,122.9962458236512,125.40525738075053,130.58884020008415,13.676834796586947,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,242.0,12.582969946280992,22.400436,8.759627,12.989239999999999,14.946334699999998,16.0060301,21.16156062,2.541511606007218
131,1p1d,100.0,4.0,137.61004104961833,27.803798999999998,299.101573,122.981371,209.90315959999998,264.1367625,265.35792299999997,61.53771020019813,9.906103614503817,7.7218089999999995,15.033731,9.1438125,13.3675569,14.84964335,15.00066566,2.03573427599919,167.32835190458013,58.963957,339.117459,151.20686849999998,239.8989796,289.17176244999996,290.55108695999996,59.633408532170506,433.030978267638,1732.123913070552,104.55939800149758,66.51708747482577,129.50333270351547,109.36359818776845,125.2476759555724,127.99318513414487,129.2266868159984,17.88614701749379,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,262.0,13.591335522900764,30.268186,8.415967,12.125136,16.7082994,29.4899895,30.135091369999994,5.415873331745858
141,1p1d,100.0,3.99645390070922,169.92400616666666,44.658158,297.574149,167.74459199999998,239.2673238,240.36211219999998,241.96654981,43.13630322935075,9.498615840425533,7.501126999999999,14.097985999999999,9.61665,10.549150099999999,11.968815849999999,13.621426469999998,1.2249440794501976,198.3702750177305,71.281189,323.973816,192.1008965,269.45374319999996,270.30924725,272.46038073,43.55236361407413,485.6734520914114,1940.9715620816335,106.87382395287435,70.9321175379235,133.31330078800158,103.98632303123617,123.4731537959859,125.62487669916206,129.75859935836658,12.584248197867232,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,3.0,4.0,4.0,4.0,4.0,0.059443456078865996,282.0,12.949564787234042,21.108157,8.473279999999999,13.934358999999999,15.8176575,16.3699291,19.709089489999997,2.635173231254598
151,1p1d,100.0,4.0,165.8049340562914,46.356967,250.167715,175.8059985,232.42471919999997,239.36866049999998,242.55653411,48.850844895965125,9.57596473178808,3.912722,13.717271,9.5545385,10.9185574,13.10454515,13.266989579999999,1.5428503454681306,194.5328283145695,74.04057999999999,289.451665,207.79369849999998,257.7980428,271.33652355,274.44072661999996,49.36235682103275,507.4628324307519,2029.8513297230077,108.08049656426962,72.90079783362157,255.57655258922046,104.66230293236782,121.64120599880273,126.16572754454931,250.09674249351855,25.40690293447325,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,302.0,11.751642046357617,27.752523,3.117105,9.957271,18.245264300000002,21.29037424999998,23.84873103,4.46346167097561
161,1p1d,100.0,4.0,173.8598783322981,26.026871999999997,304.981764,161.33443599999998,290.68051489999993,291.24160394999996,292.18393612,61.9925269846611,10.607560692546583,7.559539,13.870142999999999,10.4797835,12.9340888,13.17648335,13.80318123,1.574487735691194,205.68256042236024,50.231646,344.483769,189.9916945,324.0197781,325.53129444999996,326.24458425,64.09917930839507,493.26470407721496,1973.0588163088598,96.41791776952896,72.09731002773367,132.28319875061166,95.42184874752456,119.4309554261831,122.14280055437817,131.48215684245406,14.660229610389372,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,322.0,14.392611636645963,22.078621,8.706562,15.0016115,20.273485700000002,21.1083705,21.656781480000003,3.9909282250988616
171,1p1d,100.0,4.0,257.2791823508772,56.303802,504.23252099999996,138.5139725,442.6085206,448.97220905,502.41505851,155.58953307606163,11.359945093567251,7.618484,85.89915099999999,9.488208499999999,15.648581000000004,15.8653055,57.256339499998255,8.450020339184361,291.35901766374263,85.602992,532.8612499999999,250.211751,470.60472789999994,487.96319294999995,530.7365644299999,154.61920767591369,424.5228852150731,1698.0915408602923,98.73238683661612,11.641558599339357,131.2597099370426,105.39398177623208,123.97621212914636,126.44024630676358,130.89035375539638,21.3148371238372,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,342.0,14.337253663742688,34.127914,2.379599,12.202422,32.4481583,33.0910641,33.68498281,7.1233108090258686
181,1p1d,100.0,4.0,163.17227674861877,67.060221,291.394328,162.4470335,245.7893317,246.99030915,257.68986809999996,51.82855296983171,9.965715223756906,7.723624,13.78961,9.846003999999999,13.084174,13.4203958,13.619955029999998,1.5502673911769274,193.06942240883978,107.346767,321.072794,192.00901449999998,276.035379,278.35631789999996,297.93391205,51.847506325784494,632.1491749674432,2528.5966998697727,102.58217022240677,72.51836708942457,129.4729002861869,101.56409789694654,122.09025286458746,123.72943490537511,128.50100698307082,14.609613514797903,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,362.0,12.180298154696132,23.764096,1.012532,10.526753,19.3962601,19.692598899999997,20.55152102,4.490851571046027
191,1p1d,100.0,4.0,170.63395880628272,68.92831,254.908268,172.5460125,241.43645669999998,242.13674684999998,245.87183065,44.19362222295915,9.984511942408377,7.563355,12.944061999999999,9.8692655,11.5328241,12.09056515,12.822737739999999,1.2442572612714018,200.58749467015707,99.29365,289.54891399999997,206.92097149999998,270.7127705,271.82452985000003,275.77296227999994,44.2241451492118,624.4337034037497,2497.734813614999,101.69957561733871,77.25550140288266,132.21645685016767,101.32488321801296,118.36733085840184,119.40478238136156,131.1274068067884,12.499240224288938,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,382.0,12.888022041884817,24.663822999999997,2.500321,11.532479499999999,17.646295600000002,18.961649149999996,24.384202149999997,3.9075698421570713
