concurrency,deployment_name,input_sequence_length_avg,output_sequence_length_avg,time_to_first_token_avg,time_to_first_token_min,time_to_first_token_max,time_to_first_token_p50,time_to_first_token_p90,time_to_first_token_p95,time_to_first_token_p99,time_to_first_token_std,inter_token_latency_avg,inter_token_latency_min,inter_token_latency_max,inter_token_latency_p50,inter_token_latency_p90,inter_token_latency_p95,inter_token_latency_p99,inter_token_latency_std,request_latency_avg,request_latency_min,request_latency_max,request_latency_p50,request_latency_p90,request_latency_p95,request_latency_p99,request_latency_std,request_throughput_avg,output_token_throughput_avg,output_token_throughput_per_user_avg,output_token_throughput_per_user_min,output_token_throughput_per_user_max,output_token_throughput_per_user_p50,output_token_throughput_per_user_p90,output_token_throughput_per_user_p95,output_token_throughput_per_user_p99,output_token_throughput_per_user_std,input_config_subcommand,input_config_template_filename,input_config_verbose,input_sequence_length_max,input_sequence_length_min,input_sequence_length_p50,input_sequence_length_p90,input_sequence_length_p95,input_sequence_length_p99,input_sequence_length_std,output_sequence_length_max,output_sequence_length_min,output_sequence_length_p50,output_sequence_length_p90,output_sequence_length_p95,output_sequence_length_p99,output_sequence_length_std,request_count_avg,time_to_second_token_avg,time_to_second_token_max,time_to_second_token_min,time_to_second_token_p50,time_to_second_token_p90,time_to_second_token_p95,time_to_second_token_p99,time_to_second_token_std
1,1a,100.0,4.0,22.233244499999998,19.573809999999998,24.892678999999998,22.233244499999998,24.3607921,24.62673555,24.83949031,2.6594344999999997,6.3642555,6.281028999999999,6.447482,6.3642555,6.4308366999999995,6.43915935,6.44581747,0.0832265,41.3260115,38.916256,43.735766999999996,41.3260115,43.2538159,43.49479145,43.68757189,2.4097554999999997,22.34765039653056,89.39060158612224,157.1544451391813,155.09930853626267,159.2095817420999,157.1544451391813,158.7985544215162,159.00406808180804,159.16847901004155,2.0551366029186227,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2.0,5.9730275,6.1996649999999995,5.74639,5.9730275,6.1543375,6.17700125,6.1951322499999995,0.2266375
11,1a,100.0,4.0,80.5858374090909,42.283038,125.657704,46.554883499999995,125.56682559999999,125.61465815,125.64917526999999,41.05906211260345,7.772634045454546,6.522577,31.588278,6.653529499999999,6.7412087,6.752551099999999,26.37288452999998,5.197453295173979,103.90373936363636,62.350361,145.396572,103.912678,145.34128330000001,145.36428135,145.39003218,41.34807131836757,101.96825191594058,407.87300766376234,145.24322419617937,31.65731288042989,153.3136366193914,150.29629943455842,152.75248607405442,152.93086705001295,153.2349314294846,24.835508528168937,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,22.0,9.191905227272725,80.354804,5.397926,5.7899259999999995,6.1408879999999995,6.1962442,64.78211371999994,15.530987819831921
21,1a,100.0,4.0,58.5015694047619,38.699407,61.118477,59.677882499999996,60.7912239,60.84523745,61.015322229999995,3.458043252960539,7.523747785714285,6.596924,14.454355999999999,6.8819539999999995,8.4756816,8.50269595,12.018010129999977,1.3214149625178582,81.07281271428572,79.742336,82.37380499999999,80.937946,82.15919,82.16689595,82.36295968,0.9675379196594407,245.6682099563114,982.6728398252455,135.74678031191274,69.1832967169205,151.5857996848228,145.30760107725234,149.31448601143595,149.41125876181636,150.90842624536504,16.87541633124851,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,42.0,8.038805904761904,29.205724,5.161344,6.2087924999999995,11.0398345,11.27097515,21.897132059999933,4.119398073524253
31,1a,100.0,4.0,72.92623958064516,31.570075,90.438688,75.7997105,88.5998542,88.67854279999999,90.42675884,20.17753294443673,9.649822177419354,6.799652,19.069855999999998,7.8646579999999995,18.9252637,18.98116495,19.05406798,4.438020604629124,101.87570611290322,88.41241099999999,112.562542,96.52830349999999,112.188063,112.29677745,112.54794226,9.553696433815999,283.66372379278897,1134.6548951711559,118.45048741755377,52.43878086966152,147.0663498661402,127.15188208099634,144.87336394494275,145.46231165938903,146.82093990052428,32.65317938396036,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,62.0,9.933902741935484,30.051135,5.386812,9.443462499999999,16.8316291,16.89501365,22.107821750000006,4.546618288637543
41,1a,100.0,4.0,81.79353754878048,64.308748,110.19719099999999,68.11857049999999,109.8204754,110.10458959999998,110.16356870999999,17.54358075347946,8.357906085365853,6.315458,24.034421,7.2624245,8.9365642,15.5086668,17.199534079999978,3.0137551712234845,106.86725579268293,85.981996,136.647914,97.4152565,136.2253242,136.4021244,136.60426228999998,22.22542227672502,351.681429874249,1406.725719496996,129.2639240448984,41.606993569763965,158.34164363059654,138.139221681889,155.96420382064306,156.56951831360712,157.89911273151395,28.723391929625095,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,82.0,10.066736573170731,57.147617999999994,3.5509009999999996,6.586824999999999,12.0517015,31.148887149999997,36.576878249999936,9.078825899050427
51,1a,100.0,4.0,67.02136895098039,31.825767,92.09088,67.7349895,91.6203792,91.7687877,91.87016308,19.200371418265117,11.290928539215685,7.019526,17.697257,7.584638,17.412466199999997,17.6163647,17.69568305,4.3301121143683154,100.8941545490196,53.756515,133.14229699999999,96.2696725,131.979706,132.39498584999998,132.52327498999998,20.195743071953,427.86119157756247,1711.4447663102499,102.36019398039105,56.50593196448466,142.45976152805758,131.84544884434018,140.7022777366306,141.30856640642511,142.4111486505106,36.47426489396779,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,102.0,17.90350270588235,38.009344999999996,5.377558,7.127274,37.336536200000005,37.50183845,37.878766,12.812785754751818
61,1a,100.0,4.0,69.42643670491802,50.79671,106.91937999999999,65.725619,106.40670759999999,106.68847634999999,106.88783009,18.18403765468636,9.562826672131147,6.600353,26.474088,8.342573,13.477951,17.4241487,17.818354359999997,3.4123393968738176,98.11491677868851,76.59086099999999,133.34303699999998,91.17730449999999,132.88334079999998,133.06332379999998,133.21411888,19.997745356055415,517.0782227161949,2068.3128908647795,114.23356703498293,37.772783712133915,151.50704818363502,119.86720704586195,146.11370923727895,149.14233116189456,151.10261424033982,28.550830036727803,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,122.0,13.566127795081966,64.091473,4.767923,10.020419,25.515601,37.361267049999995,38.0294573,10.249972244048207
71,1a,100.0,4.0,46.103828535211264,35.04926,77.587062,40.2918015,67.0770491,67.517229,69.33056962999999,11.32262054026369,11.64827992253521,7.2308889999999995,19.740406,9.673153,17.6746923,17.92143325,18.15653951,4.288995447732061,81.04866817605634,61.741564999999994,121.664204,70.2209755,120.1948602,121.06059375,121.37478745,21.26083523275387,627.1762297452884,2508.7049189811537,97.56206950493886,50.657519404616096,138.29558163595098,103.37891358931452,132.37697716966466,133.80333817082118,137.38396191331893,32.22135155648546,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,142.0,9.227243697183098,14.442452999999999,3.913589,7.681328499999999,14.101030399999999,14.325232,14.40178946,3.4318169772057696
81,1a,100.0,4.0,62.749110283950614,32.211923,102.437489,66.13670499999999,67.5991814,67.98485335,81.70365833999954,8.929680006129013,7.987330981481481,5.448284,17.293917999999998,7.610339499999999,9.3906654,14.74429009999994,15.475562759999999,2.268155219222328,86.71110320987653,70.053612,148.308895,86.312103,95.71756529999999,96.16878915,116.39814933999929,10.667691769877266,588.3764617396002,2353.505846958401,133.29415274014016,57.82379678219823,183.54402964309494,131.40018275493878,175.21840500864667,179.08983533680055,182.9080809780968,30.70610152872762,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,162.0,8.32789388271605,36.851789,1.207361,7.551219,12.909628,28.30390559999983,31.927632239999998,6.787977222139915
91,1a,100.0,4.0,80.68498432967031,32.734660999999996,190.50604099999998,70.449113,172.0612264,172.3504299,190.22689447999997,40.677414646049655,8.665365274725275,5.316895,22.86359,8.237366999999999,14.907186099999999,15.265516549999997,16.37610618999999,3.2687490203075207,106.68108013736264,79.156971,218.80294899999998,89.39201949999999,216.9742595,217.85762469999997,218.72155258,47.469173869431245,565.1299506074561,2260.5198024298243,128.9064690361248,43.73766324536086,188.0796968907605,121.39801966479648,176.39280094269287,179.77930484988136,185.62134632415305,38.16880917343484,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,182.0,10.28562584065934,52.521462,0.569807,9.428915,28.666558499999997,30.38835339999999,33.31606971999997,9.706605579912669
