concurrency,deployment_name,input_sequence_length_avg,output_sequence_length_avg,time_to_first_token_avg,time_to_first_token_min,time_to_first_token_max,time_to_first_token_p50,time_to_first_token_p90,time_to_first_token_p95,time_to_first_token_p99,time_to_first_token_std,inter_token_latency_avg,inter_token_latency_min,inter_token_latency_max,inter_token_latency_p50,inter_token_latency_p90,inter_token_latency_p95,inter_token_latency_p99,inter_token_latency_std,request_latency_avg,request_latency_min,request_latency_max,request_latency_p50,request_latency_p90,request_latency_p95,request_latency_p99,request_latency_std,request_throughput_avg,output_token_throughput_avg,output_token_throughput_per_user_avg,output_token_throughput_per_user_min,output_token_throughput_per_user_max,output_token_throughput_per_user_p50,output_token_throughput_per_user_p90,output_token_throughput_per_user_p95,output_token_throughput_per_user_p99,output_token_throughput_per_user_std,input_config_subcommand,input_config_template_filename,input_config_verbose,input_sequence_length_max,input_sequence_length_min,input_sequence_length_p50,input_sequence_length_p90,input_sequence_length_p95,input_sequence_length_p99,input_sequence_length_std,output_sequence_length_max,output_sequence_length_min,output_sequence_length_p50,output_sequence_length_p90,output_sequence_length_p95,output_sequence_length_p99,output_sequence_length_std,request_count_avg,time_to_second_token_avg,time_to_second_token_max,time_to_second_token_min,time_to_second_token_p50,time_to_second_token_p90,time_to_second_token_p95,time_to_second_token_p99,time_to_second_token_std
1,4a,100.0,996.5,28.38496,28.218331,28.551589,28.38496,28.518263199999996,28.5349261,28.54825642,0.166629,6.642456,6.632241,6.652671,6.642456,6.650627999999999,6.6516494999999995,6.6524667,0.010215,6640.934654,6640.563106,6641.306202,6640.934654,6641.231892399999,6641.2690471999995,6641.298771039999,0.371548,0.1504957715985632,149.9690363979682,150.54708152247719,150.31556498134358,150.7785980636108,150.54708152247719,150.73229475538406,150.75544640949744,150.77396773278812,0.2315165411336011,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,998.0,995.0,996.5,997.7,997.85,997.97,1.5,2.0,5.629727,5.641284,5.61817,5.629727,5.6389726,5.6401283,5.64105286,0.011557
11,4a,100.0,998.8636363636364,28.315936318181816,18.028372,43.086813,24.236772,39.7859753,41.51699075,42.77625533999999,8.581093025799008,6.933121909090909,6.780037,7.000045,6.956245,6.9973227,6.999873849999999,7.00002232,0.07260174497458977,6946.630738363636,6783.689022,7024.583248,6969.1518865,7022.5015751,7024.463535149999,7024.55853751,77.35469271687712,1.5720800919498212,1570.2936372998784,144.25122818756984,142.85622449569968,147.49182047236616,143.75572291174052,147.41347574234152,147.42586081412992,147.47802120287608,1.5337474925942842,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1002.0,996.0,999.0,999.0,999.0,1001.37,0.9674453024451254,22.0,7.181934318181818,16.611172,5.597917,6.668334,8.163814799999999,8.1905607,14.843003079999992,2.1906153089391323
21,4a,100.0,996.7380952380952,35.551906595238094,16.782484999999998,54.321334,37.768093,52.0698735,52.84363825,54.292707799999995,12.174238301589087,7.1240717857142855,7.094986,7.173576,7.1180674999999995,7.154065299999999,7.1598711999999995,7.168061089999999,0.019243119745751196,7129.301010428571,6483.875247,7183.549593,7143.570296999999,7183.30625,7183.4110528500005,7183.5421433,102.68110189629185,2.9295724198724713,2920.0164336457447,140.37018613247383,139.4004886823531,140.94460510563374,140.4875787102613,140.74086668067977,140.84397605470062,140.91892780050222,0.3784526968138007,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1002.0,908.0,999.0,1000.0,1000.0,1002.0,13.94557366849104,42.0,11.22438580952381,25.686125999999998,6.059902,8.1635285,23.7112075,25.073351249999995,25.481793069999995,6.5232124944779795
31,4a,100.0,999.016129032258,49.92431590322581,17.348941,77.97823199999999,35.834239,77.2207145,77.69806405,77.83336919999999,23.157508608232718,7.152601096774193,7.092295,7.183897,7.1529925,7.1692379,7.1724509,7.18386223,0.01373876101812734,7188.327234548387,7151.956063,7221.051574,7180.5170025,7220.708476999999,7220.986902899999,7221.021562,24.150681358561393,4.301073608361108,4296.841906907721,139.8097955443902,139.20021403424911,140.99808313105984,139.80162848596427,140.1072204141728,140.15933102538423,140.54045390358942,0.2690918641920967,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1005.0,997.0,999.0,1000.0,1000.0,1001.95,1.0079032129011607,62.0,6.612250387096774,8.611295,5.749887999999999,6.189239,8.255214,8.46056395,8.60782044,0.9233417346439516
41,4a,100.0,994.9268292682926,52.6259051097561,17.129362999999998,98.07721699999999,41.734598999999996,90.13622559999999,97.00716320000001,98.07144656,24.712158669302056,7.390842719512195,7.265044,7.510402,7.389485499999999,7.4125105,7.41954545,7.44429628,0.024498329665945118,7399.0288751219505,5024.656663,7495.723712,7425.916827,7454.722133699999,7495.209856199999,7495.706834029999,265.2754322037845,5.499331026667773,5471.431981459312,135.3040557769133,133.14866501154,137.64541549920415,135.32741900577088,135.60887010168102,135.72865087471624,136.31639213899948,0.4488653830263322,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1004.0,687.0,999.0,999.0,1000.0,1002.38,34.2821081429796,82.0,8.251537414634146,27.449222,5.699806,6.9971375,8.6797549,20.6920609,25.231096939999993,4.202280452036469
51,4a,100.0,997.4705882352941,56.169151803921565,24.894562,100.277722,52.386337999999995,91.33895000000003,99.5170656499999,100.1635733,22.01869363989395,7.3629198725490195,7.316222,7.417732,7.360201999999999,7.372896599999999,7.3887303499999994,7.412084639999999,0.013040504410784031,7393.161664254902,6228.790709999999,7450.034962,7398.008334499999,7442.798381899999,7449.5048513,7449.97465554,118.29700438133119,6.866171392468946,6848.804017770348,135.81610919762028,134.81209620406884,136.68256649401837,135.8658366016597,135.9668334733809,136.0353481505227,136.34880555497173,0.23997949354868015,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1003.0,847.0,999.0,1000.0,1000.0,1001.0,15.010914906182295,102.0,10.935163205882354,46.039471,6.488985,8.380170999999999,21.815849999999998,26.5490842,43.07590449999993,7.523551689184542
61,4a,100.0,999.016393442623,42.73728327868852,25.363678999999998,75.115357,39.051717,65.2727324,73.91159834999999,74.87282176999999,15.78729020494517,7.418057270491802,7.373742,7.455178999999999,7.418481,7.4324508,7.43961255,7.4546081399999995,0.012756805449613677,7446.074821303278,7414.856099,7485.711827,7443.588780499999,7479.3215178,7484.946736749999,7485.539734739999,21.586027430911123,8.161365583772195,8153.338011066845,134.80658344588795,134.1349416291681,135.6163532708359,134.79848515635834,135.0673623482518,135.1056428726844,135.30887143058874,0.23175508878107223,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1003.0,997.0,999.0,999.9,1000.0,1001.79,0.7572989811443344,122.0,12.813553213114753,51.77815,6.094504,8.684277999999999,21.529106499999997,33.35937749999994,40.474842859999995,9.03746505772215
71,4a,100.0,998.5422535211268,36.87798049295775,18.177858999999998,84.651223,31.255284,63.00140579999999,63.52869495,84.34717289,16.612628240910926,7.745531795774648,7.693975,7.795623999999999,7.743246,7.7727174,7.7778448,7.78604395,0.01989807388708863,7763.387286978873,7280.444877,7846.940573999999,7767.6584985,7792.94608,7810.512236,7846.33109755,48.95797148136297,9.094392036368292,9081.134718399784,129.10754535164207,128.27709494454837,129.97182860614961,129.14480568054682,129.55689499362617,129.58514856840713,129.78772099282122,0.3315711498311898,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1002.0,938.0,999.0,1000.0,1000.0,1002.0,5.164373132454702,142.0,9.629384661971832,39.673933999999996,5.704954,7.066774499999999,21.5275611,21.925892100000002,24.979085940000008,5.810517955345457
81,4a,100.0,998.4012345679013,35.93699750617284,19.900992,75.59024099999999,32.6166505,59.4828019,60.246409549999996,63.700608269999904,12.581907872188026,7.763065086419752,7.72887,7.807537,7.761112,7.791654299999999,7.793595549999999,7.8020087799999995,0.016693661827984284,7778.843703141975,7063.697776,7825.248661,7779.034517499999,7814.1492453,7815.59768665,7825.0724873399995,60.3410325853458,10.339041411004303,10322.511708995351,128.8156943641851,128.08136548056063,129.38502006114737,128.84751566549488,129.09646981962644,129.23044253715526,129.33237130122723,0.2767228421898202,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1002.0,907.0,999.0,999.0,1000.0,1002.0,7.243097929176755,162.0,8.795582086419753,24.280144999999997,5.5545469999999995,8.171008,10.1793581,21.758750349999996,23.984388739999996,3.9243412047852564
91,4a,100.0,998.6428571428571,41.80279234615384,18.386737,77.446552,35.033803,67.6539528,70.8748334,77.05576002,17.567804437196916,7.7935779065934065,7.750038999999999,7.994948999999999,7.7943964999999995,7.8143553,7.829401099999999,7.850516519999999,0.02509166256228604,7816.989476527472,7599.113955999999,7900.332477,7817.5995605,7854.189074,7863.4866371,7900.1353473,33.352387932190396,11.53615877538335,11520.502559902474,128.31208962089838,125.07897173577969,129.03160874416244,128.29729666776205,128.76318648879993,128.8225507432285,128.87648681376803,0.4092012336668427,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1002.0,977.0,999.0,999.0,1000.0,1001.19,2.3414395335950804,182.0,8.30140279120879,22.144315,6.074456,8.211207,9.8933848,11.03270615,21.372224509999995,2.181848150108247
