concurrency,deployment_name,input_sequence_length_avg,output_sequence_length_avg,time_to_first_token_avg,time_to_first_token_min,time_to_first_token_max,time_to_first_token_p50,time_to_first_token_p90,time_to_first_token_p95,time_to_first_token_p99,time_to_first_token_std,inter_token_latency_avg,inter_token_latency_min,inter_token_latency_max,inter_token_latency_p50,inter_token_latency_p90,inter_token_latency_p95,inter_token_latency_p99,inter_token_latency_std,request_latency_avg,request_latency_min,request_latency_max,request_latency_p50,request_latency_p90,request_latency_p95,request_latency_p99,request_latency_std,request_throughput_avg,output_token_throughput_avg,output_token_throughput_per_user_avg,output_token_throughput_per_user_min,output_token_throughput_per_user_max,output_token_throughput_per_user_p50,output_token_throughput_per_user_p90,output_token_throughput_per_user_p95,output_token_throughput_per_user_p99,output_token_throughput_per_user_std,input_config_subcommand,input_config_template_filename,input_config_verbose,input_sequence_length_max,input_sequence_length_min,input_sequence_length_p50,input_sequence_length_p90,input_sequence_length_p95,input_sequence_length_p99,input_sequence_length_std,output_sequence_length_max,output_sequence_length_min,output_sequence_length_p50,output_sequence_length_p90,output_sequence_length_p95,output_sequence_length_p99,output_sequence_length_std,request_count_avg,time_to_second_token_avg,time_to_second_token_max,time_to_second_token_min,time_to_second_token_p50,time_to_second_token_p90,time_to_second_token_p95,time_to_second_token_p99,time_to_second_token_std
1,1p3d,100.0,968.5,879.8801619999999,378.231814,1381.5285099999999,879.8801619999999,1281.1988404,1331.3636752,1371.4955430399998,501.648348,6.9380584999999995,6.928716,6.947400999999999,6.9380584999999995,6.9455325,6.94646675,6.94721415,0.0093425,7592.167173999999,7293.0907959999995,7891.243552,7592.167173999999,7831.428276399999,7861.335914199999,7885.26202444,299.076378,0.12822154006909728,124.18256155692072,144.13280216971975,143.93871895403763,144.32688538540185,144.13280216971975,144.28806874226544,144.30747706383363,144.3230037210882,0.19408321568211306,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,999.0,938.0,968.5,992.9,995.95,998.39,30.5,2.0,304.26073299999996,304.88660999999996,303.634856,304.26073299999996,304.76143460000003,304.8240223,304.87409246,0.625877
11,1p3d,100.0,998.1818181818181,159.26956927272727,23.956004999999998,680.9969629999999,69.3917045,649.8539820000007,680.9871810499999,680.99525423,218.0176018879798,7.0660181818181815,6.942178999999999,7.427007,7.05352,7.1381567,7.19560265,7.37904699,0.11195237444054518,7205.304380863636,6952.548011999999,7804.849023,7101.89168,7802.4998525,7804.8350066,7804.8468243,291.6624067973607,1.485509987600233,1482.8090603500505,141.5572344737481,134.64374006918266,144.04699158578308,141.77759921396904,143.7847147852653,143.83422962592653,144.00262866570125,2.197959547611461,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1000.0,986.0,999.0,999.0,999.0,999.79,2.7075041112428053,22.0,82.5998745909091,310.05276499999997,8.318223,18.013992,155.40543509999998,155.5037254,277.59848950999987,81.8003442652162
21,1p3d,100.0,999.0,132.87437654761905,44.144403,175.016452,129.7741595,174.7163067,174.90711919999998,175.01199366,36.999632199636785,7.143282904761905,7.113016,7.16672,7.144508,7.150619799999999,7.15324365,7.163723719999999,0.00836953972054538,7261.864836785714,7157.160841,7307.433636,7260.819727499999,7307.0871658,7307.2194652,7307.41671571,40.54966576015919,2.8848405339365755,2881.9556934026386,139.99184789562818,139.53384532952313,140.58734016625297,139.96765068237792,140.12004641966823,140.25424251201235,140.45604606820856,0.16415283145800985,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1001.0,996.0,999.0,1000.0,1000.0,1001.0,0.8728715609439694,42.0,14.037814285714285,18.40174,8.211039,14.3052975,17.9179518,18.319746199999997,18.37594034,3.059617987229018
31,1p3d,100.0,998.8064516129032,167.11652996774194,44.601664,214.892363,155.34520849999998,214.4893989,214.56979925,214.85567637999998,46.63188653554541,7.393535548387097,7.37121,7.415487,7.395504,7.4029369,7.403262799999999,7.4144805,0.008805767707876357,7544.428422209678,7412.655186999999,7597.885109,7535.458809,7597.0567153,7597.3483343,7597.87984897,51.38710920716286,4.09423748416249,4089.350813616877,135.25348092062953,134.85290986283167,135.6629372925205,135.21728878079927,135.48658625240944,135.58747012179285,135.65459669226584,0.1611708004096332,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1002.0,996.0,999.0,999.0,999.95,1001.39,0.9129659160054778,62.0,14.766059645161288,18.172629999999998,8.677463,14.246131499999999,17.4902446,17.552148399999997,17.87299861,2.0461441749633673
41,1p3d,100.0,995.5487804878048,209.823949402439,29.253171,332.735554,179.2363,327.4571438,332.197658,332.40752425,87.71813112741248,7.382025695121951,7.3007409999999995,7.587155,7.381812,7.4005702,7.40083355,7.440073579999999,0.02853938644702971,7551.787514195122,5616.852003,7699.908324,7550.095131,7688.9800092,7699.6554172999995,7699.90453887,230.66615571889386,5.376859562995459,5352.92598079432,135.46616509771042,131.80170959997523,136.97239773332598,135.46809374678764,135.89979369903114,135.94223765988895,136.27701819076594,0.5155399456096329,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1002.0,750.0,999.0,999.0,1000.0,1002.0,27.441357624375794,82.0,13.191774158536585,16.778036999999998,8.125073,14.2904035,14.792277699999998,14.958433699999999,16.72192506,2.446632698242161
51,1p3d,100.0,998.7254901960785,168.67189506862744,24.039861,254.727862,180.2318625,252.54661389999998,254.0358419,254.31752635999996,62.74596547958171,7.728465784313725,7.690007,7.908555,7.720603499999999,7.7505567,7.75820095,7.76902167,0.025946104115211612,7879.518025568627,7706.356451,7987.253379,7882.989670499999,7984.6945335,7987.0191574499995,7987.24556626,77.00605569132874,6.419850487875405,6411.668325488898,129.39322991734636,126.44534937166145,130.03889333260685,129.52355530249127,129.79191928237262,129.88787069582008,129.94632792717894,0.4297698045945712,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1001.0,979.0,999.0,1000.0,1000.0,1000.99,2.115103774143027,102.0,15.828367735294117,19.005795,8.581481,15.680491,18.449932,18.696430499999998,18.93162906,1.9845894342941217
61,1p3d,100.0,997.9426229508197,141.7764983114754,20.444936,296.40164,141.9397375,203.3524893,204.01194395,219.8128827199999,46.44386192159757,7.7534590163934425,7.698116,8.724518,7.7459489999999995,7.7618694999999995,7.762320549999999,7.842959289999999,0.08985540419993755,7870.62336657377,7750.191913,8042.947765,7878.4593644999995,7922.399145199999,7923.1544486,7946.2401008199995,43.739850491303606,7.625775402188002,7610.086306893336,128.99016894919453,114.6195125048742,129.90191366303134,129.0997397545823,129.46652051511347,129.4950130887736,129.610480672044,1.335676313556201,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1002.0,887.0,999.0,999.0,1000.0,1001.0,10.182192089284106,122.0,14.47739255737705,18.099149999999998,8.272397,15.107080499999999,17.3066871,17.78245865,18.069155879999997,2.69839359287538
71,1p3d,100.0,998.6901408450705,199.49774744366195,45.775498999999996,377.459742,203.73157899999998,262.2892398,374.7997430499998,376.61316585000003,74.42006573428289,7.767240485915493,7.7333,7.801431,7.7696425,7.781227299999999,7.78576995,7.78969407,0.01290485376462753,7948.79795006338,7784.761092,8126.496249,7961.3990715,8003.444575399999,8119.7472538,8126.38427347,77.10214409290951,8.82076439225561,8809.210433262937,128.7462085374634,128.18161180942317,129.31090220216467,128.70605051883405,129.1110524598679,129.18054149126954,129.22204226236792,0.2141338848454056,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1002.0,970.0,999.0,999.0,1000.0,1001.0,2.543101961344938,142.0,12.035794598591549,19.105446,0.003941,14.448675,16.796596100000002,17.43317195,18.48838165,5.354542926826531
81,1p3d,100.0,998.5987654320987,211.3259465308642,22.949410999999998,375.05746999999997,229.7593115,246.6357338,356.5040824499994,373.18346922999996,73.16508960031562,7.879251234567901,7.832363999999999,7.961403,7.884932999999999,7.8985476,7.90632545,7.91444158,0.019389181550336036,8071.647953135802,7842.83005,8255.586141,8095.743686999999,8126.4150093,8230.744254399999,8254.82500683,87.39864430841234,9.899682112737633,9885.810335950031,126.91638161467071,125.6060018567079,127.67537361644582,126.82415944434987,127.35023911448651,127.4781017962348,127.59870551034206,0.3123690405551452,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1001.0,982.0,999.0,999.0,999.0,1000.0,1.6977104282133393,162.0,14.713593086419753,19.107855999999998,8.834660999999999,14.719456,16.547514700000004,18.58391515,19.02795724,1.9667638086023709
91,1p3d,100.0,998.9010989010989,192.0327737967033,27.432889,412.613069,188.2024495,267.3390138,274.45538955,403.81803358999997,83.30974129950128,7.967641664835165,7.9152499999999995,7.998215999999999,7.9694435,7.9826492,7.9862902,7.99056376,0.015025517373944149,8142.948100038461,7964.042735,8375.973184,8146.512522499999,8231.956809199999,8233.20452505,8356.92819995,88.027039851694,10.95700733170807,10944.966664310588,125.50809926496632,125.02788121751149,126.338397397429,125.47927593780898,125.83501140358463,125.93145436344119,126.05364687003313,0.23699596896084413,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1001.0,996.0,999.0,999.0,1000.0,1000.19,0.6471398621685915,182.0,14.71289746153846,19.785683,8.478485,14.954244,17.8890827,18.289779499999998,19.468000219999997,2.2821735104740517
101,1p3d,100.0,998.8861386138614,187.22404264356433,20.316231,302.33340499999997,160.229273,300.2423601,301.0456105,302.22612382999995,94.766739936006,8.271957594059405,8.108297,8.390343,8.3093095,8.364308099999999,8.36540495,8.37384134,0.08439301172557144,8441.687142797029,8179.522201,8649.811633,8452.56858,8647.5542096,8648.1681411,8649.380317959998,137.65942983376198,11.683067748535553,11670.054430498818,120.90302384626754,119.18463881631538,123.33046014471348,120.34694339053722,122.68987551178535,122.900575499354,123.16666546380799,1.240486026281695,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1002.0,991.0,999.0,999.0,1000.0,1000.99,0.913000678100482,202.0,16.23132158910891,20.591614,8.265179,15.963237999999999,19.269350699999997,19.561224,20.00833863,2.735717790887232
111,1p3d,100.0,998.9774774774775,1200.012783635135,115.49126799999999,2054.292656,1079.6630515,2051.9212605999996,2053.09482055,2053.97181465,780.392017353432,8.441290972972972,8.239331,8.746843,8.3979435,8.7266873,8.73008235,8.73135892,0.1205057588426483,9624.22642340991,8354.527999,10565.824814,9587.960761999999,10543.1879646,10562.112947799998,10565.611059219998,837.8391338599737,11.432919070173064,11421.228652925634,118.48881215505638,114.32696345412853,121.36907717386276,119.07677161870234,119.3643566311187,119.37557288706218,119.85216517316256,1.6476050049034494,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1004.0,996.0,999.0,999.0,1000.0,1001.0,0.6674119282161267,222.0,65.31072646396396,355.54479599999996,11.176649,16.3861545,346.9001749,348.4714477,355.46800372,118.20389764689119
121,1p3d,100.0,998.8099173553719,315.80092472314044,52.47492,407.334773,346.73103449999996,394.6421789,406.38035625,407.01713593,91.7610490313281,8.376053731404959,8.297934999999999,8.536206,8.3847775,8.4089759,8.41008875,8.42692301,0.03569143033342932,8673.492067698347,8348.558906,8799.721402,8713.077193,8777.1466035,8798.5539652,8799.500074079999,121.0926582265377,13.667244667357878,13650.979516679368,119.39013463100613,117.14806320278588,120.51191049339384,119.26374912930274,120.11863108391127,120.38005355242754,120.40282004751361,0.5094527304551981,profile,genai_perf_config.yaml,False,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1003.0,983.0,999.0,999.0,1000.0,1002.0,1.5444598381042391,242.0,15.641393797520662,140.490366,9.006948,14.7277995,18.539755,19.003614449999997,19.73889729,8.305002280209246
