concurrency,input_sequence_length_avg,output_sequence_length_avg,time_to_first_token_avg,time_to_first_token_min,time_to_first_token_max,time_to_first_token_p50,time_to_first_token_p90,time_to_first_token_p95,time_to_first_token_p99,time_to_first_token_std,inter_token_latency_avg,inter_token_latency_min,inter_token_latency_max,inter_token_latency_p50,inter_token_latency_p90,inter_token_latency_p95,inter_token_latency_p99,inter_token_latency_std,request_latency_avg,request_latency_min,request_latency_max,request_latency_p50,request_latency_p90,request_latency_p95,request_latency_p99,request_latency_std,request_throughput_avg,output_token_throughput_avg,output_token_throughput_per_user_avg,output_token_throughput_per_user_min,output_token_throughput_per_user_max,output_token_throughput_per_user_p50,output_token_throughput_per_user_p90,output_token_throughput_per_user_p95,output_token_throughput_per_user_p99,output_token_throughput_per_user_std,input_config_subcommand,input_config_template_filename,input_config_verbose,input_sequence_length_max,input_sequence_length_min,input_sequence_length_p50,input_sequence_length_p90,input_sequence_length_p95,input_sequence_length_p99,input_sequence_length_std,output_sequence_length_max,output_sequence_length_min,output_sequence_length_p50,output_sequence_length_p90,output_sequence_length_p95,output_sequence_length_p99,output_sequence_length_std,request_count_avg,time_to_second_token_avg,time_to_second_token_max,time_to_second_token_min,time_to_second_token_p50,time_to_second_token_p90,time_to_second_token_p95,time_to_second_token_p99,time_to_second_token_std
331,5000.051359516617,98.98489425981873,1217.8477766586102,25.018618,2882.640899,1217.163683,2372.1862121,2591.3865151,2878.7169825399997,804.9936440886422,43.46583804380665,7.553134,63.779844,44.9855525,56.4999575,59.6627776,63.10719649,11.559196602778163,5476.700394702417,779.910573,6436.1212669999995,5544.125879,6317.326975999999,6395.6967503,6415.39862534,1074.602904204044,49.97791793641789,4947.058922262223,26.756209038657676,15.678934554935568,132.39537389380354,22.229359917175614,33.68484219235063,34.23398874143824,112.19062872834009,17.365225377227482,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5000.95,5001.0,0.2207299632339315,99.0,97.0,99.0,99.0,99.0,99.0,0.14463696922762326,662.0,927.6576527296072,2845.428396,6.024315,802.5450515,2027.6299329,2233.1450812499997,2636.4567727099998,799.0354312392609
341,5000.051319648094,98.99413489736071,1051.8102053900293,26.94897,2611.200747,1006.990965,2181.7945136999997,2349.3344446499955,2570.53447105,743.5958078947692,43.82243936803519,8.236936,72.142471,45.811986999999995,64.2107566,66.82484025,70.14840801999993,15.089501566287739,5346.213570494135,839.924722,7236.375096,5222.42171,7135.5399346,7141.42523295,7232.714656189999,1709.8958117048596,50.84695469364478,5033.5502920626595,28.62544641322343,13.861460331737181,121.40436686651444,21.828348115025015,62.311270768763904,64.89560298065888,113.26205295181441,20.046485704699347,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5000.95,5001.0,0.22064891074593118,100.0,98.0,99.0,99.0,99.0,99.0,0.1081471490591541,682.0,842.4013611275659,2571.447386,4.22969,712.7117545,1952.9139972,2178.7807154999996,2457.1284802999994,761.6247161669007
351,5000.052706552707,99.0,1134.7444407777775,32.170480999999995,2977.155276,981.6403095,2385.0730394,2591.48188365,2974.5737310100003,790.2695712792383,44.567390193732194,9.160079999999999,75.27071,45.662579,59.7223804,66.91120045,72.98419065,13.22687358185467,5502.382670854701,1048.793864,7470.59638,5778.938250499999,7306.109732399999,7349.6761486000005,7466.02142601,1412.2885446235737,50.094355447986416,4959.341189350655,26.368224462453725,13.285380196360576,109.1693522327316,21.89977048835421,31.41389513299524,70.91448073838995,95.78398872236522,16.049730638354223,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5001.0,5001.0,0.2234470228227355,100.0,98.0,99.0,99.0,99.0,99.0,0.1307440900921227,702.0,1000.5931656680912,3085.384716,7.232495999999999,874.6732814999999,2318.5374945,2648.547869299991,2860.4562251999996,855.854130797858
361,5000.0526315789475,99.00277008310249,1170.295849163435,35.815176,3626.546915,1008.626904,2588.8986953999997,3110.1376098,3498.39551377,914.5463803927346,44.783379581717455,10.054473999999999,72.810037,44.140212999999996,61.285571899999994,64.47433195,68.78490065,13.01903260952332,5559.090966437673,1023.997933,7306.421861999999,6230.7186605,7196.3912783,7201.5547277,7303.63819618,1545.8190557013174,50.92589179246424,5041.804356406294,26.240558957609252,13.734370166574701,99.45821133954894,22.655078733931244,31.578924654146686,69.3959666932191,96.1707232040087,15.771787639707956,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5001.0,5001.0,0.22329687826943603,101.0,97.0,99.0,99.0,99.0,99.0,0.12889074929785976,722.0,1116.9757224210528,3648.5943239999997,4.217173,991.8367025,2797.2733881999998,2995.76446465,3253.57681832,1006.1746204674462
371,5000.051212938005,98.99191374663073,867.0230702547169,34.214375,2652.960595,770.0267335,1788.6462385,2282.5934915499993,2591.56930111,633.8301891144108,45.30105504447439,9.110368,70.228161,46.514927,63.5764706,65.97109575,68.17694019,14.17577655883136,5306.079252641509,979.2894809999999,7066.460493,5272.8599269999995,6947.3508371,6952.8948682499995,7060.852663229999,1525.9364325282052,54.37170405750878,5382.359038318241,26.769160531128016,14.239302094212606,109.76505010555006,21.498475107128698,33.62143541563483,75.75098685640795,104.14872465839132,17.838704374978327,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5000.95,5001.0,0.22043178760389082,100.0,98.0,99.0,99.0,99.0,99.0,0.13712234330972403,742.0,906.8523357196765,2728.801282,6.4858139999999995,775.3477029999999,2027.9890563,2214.86353405,2721.51149749,813.8475571642139
381,5000.0511811023625,98.99212598425197,1371.5608653123359,29.762449,7432.498084,1246.297896,2661.8284894999997,3063.0832087499994,3669.06958224,1046.7230938104785,47.56291076246719,10.140016,76.614429,48.947841999999994,66.6771967,68.2622964,72.58011251999999,15.84969654304027,6032.366830673228,1242.068877,12020.494772,6555.522957499999,7552.5287277,7560.039840899999,7681.40334008,1769.4091945313317,48.65354391269991,4816.317748586325,25.868859213792707,13.052371636157467,98.61917377645163,20.429910187891636,47.98987526306375,75.67223461357136,89.77041174082025,16.85363778210873,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5000.95,5001.0,0.2203669601441973,100.0,98.0,99.0,99.0,99.0,99.0,0.12524388756367613,762.0,1319.5031853503938,3797.2581229999996,5.488766,1109.232774,2949.8506134,3221.509470499997,3673.0024630799994,1127.9575900710424
391,5000.05115089514,98.70460358056266,1100.4957190524296,29.924035,3129.993696,1044.642054,2246.1030041,2599.0709636999995,3100.80274811,823.355731431064,45.32614350255754,10.875549999999999,72.269575,46.576280999999994,60.0414913,63.167564399999904,69.92632156999998,13.944172359642625,5525.55785663427,1273.414079,7211.971882,5842.4406045,7054.2691305,7060.647848399999,7206.266161439999,1540.673144149022,53.77786908847331,5308.123249785152,26.369800571548158,13.83708151044198,91.94937267540493,21.47017557550545,51.964063367893196,61.16833268440703,82.0396842750255,15.753826897973415,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5000.95,5001.0,0.22030542677604123,100.0,93.0,99.0,99.0,99.0,99.0,1.2946690949265856,782.0,1009.9404202902813,3200.663537,7.572889,931.0130019999999,2246.1658124,2577.43157145,2969.8718645899994,868.0290657149742
401,5000.052369077307,98.87032418952619,1385.1446665561095,39.915715999999996,3970.8556289999997,1365.5258065,2875.9202374,3335.51361525,3739.6142313299997,1060.9259328260857,45.28545822942643,9.949757,93.204764,46.51844,70.8108939,73.00876995,79.92296564,17.96104283334323,5816.768301556109,1139.886919,10602.003595999999,6056.0484209999995,7812.769707699999,8085.549897999989,8116.52447656,2124.1456299204415,50.286368330535986,4971.829539154015,28.6790916314185,10.729065308292611,100.50496710623185,21.496851571176272,62.65976282197055,68.56934249612357,97.47835725351986,19.088930428659026,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5001.0,5001.0,0.2227701888691002,100.0,97.0,99.0,99.0,99.0,99.0,0.3609935646989001,802.0,1240.4176526246883,4176.692031,4.606425,1091.9989795,2860.2266191999997,3387.4828354499996,3798.6875505500007,1092.3928837817252
411,5000.052311435523,98.93187347931874,1501.2081923223843,31.991691999999997,4068.0902629999996,1465.320199,3031.1646500999996,3341.025191499998,4011.6364719299995,1094.0898638098445,48.41127922627737,10.57648,101.492994,48.0179025,71.1601408,74.59566825,78.70517362,17.01344876578809,6238.972942406326,1378.6597749999999,8265.096006,6934.376733499999,8037.7943909,8077.6619873,8259.90108657,1941.4597483303698,49.351315564404054,4882.418107455555,25.038523266472765,9.852896841332713,94.54941530641575,20.82556604874293,41.802082471270374,56.11769193240696,85.60378095137554,14.64379933128054,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5001.0,5001.0,0.22265432678622127,100.0,48.0,99.0,99.0,99.0,99.0,1.7846959962631386,822.0,1226.1170095243308,4172.6686199999995,7.399395999999999,864.3952165,3041.6000428,3389.88905805,3801.0108656199995,1165.476382572789
421,5000.05106888361,98.9893111638955,1404.4542012244656,35.876236999999996,4420.0220309999995,1279.2148929999998,2897.4079784,3296.0018380999995,4198.621261560002,1112.6117491825191,46.78835630047506,10.001123999999999,86.24190999999999,46.7870005,65.9745305,74.75423529999998,82.40668345,16.196701561602648,5989.043090296912,1262.7483029999999,8520.665058999999,6506.820812,8424.8318071,8430.6591354,8513.287367949999,2107.5307610434033,52.58506144535171,5205.359009986485,26.366983292941956,11.595290503190386,99.98876126323401,21.3739425295735,49.097874188512115,72.29996673106533,94.39765380121675,16.919610174832957,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5000.95,5001.0,0.22013825823157926,101.0,91.0,99.0,99.0,99.0,99.0,0.3022162800034446,842.0,1059.3546686389548,4491.4705969999995,4.228511,758.009542,2633.351287999997,3040.8234485999997,4118.68849143,1064.859100704266
431,5000.051044083527,99.00232018561485,1404.3990026902552,21.571493999999998,7674.952289,1329.092013,2668.2160198,3066.1321765,7274.098777779999,1172.0343158382477,46.73253610208817,6.876365,83.421774,50.1659705,67.9046574,71.99263685,79.18929281,17.243021483904094,5984.477662518561,695.4552679999999,15467.143082999999,6189.4054765,8323.5650059,9492.33488465,15433.093939839999,2370.206241582231,46.423509413028796,4596.035143048582,27.639271036327422,11.98727804565748,145.42567184842574,19.93383144290899,57.53058867738415,81.77744097422483,100.15105469446671,20.10267803182206,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5000.95,5001.0,0.22008767585578987,102.0,98.0,99.0,99.0,99.0,99.0,0.1926592499110792,862.0,1217.8112446589325,3650.92424,2.2269259999999997,1147.5580149999998,2810.4783459,3025.67982755,3442.8391955099996,1017.7717228157126
441,5000.051020408163,99.00566893424036,1598.4806838015872,23.17963,8536.096610999999,1328.960165,3125.0258036999994,3892.7498041499994,7533.78667034997,1383.9532467163456,47.83503185714286,6.868017,81.09944399999999,46.908635,70.64796109999999,74.4031931,77.02387001,17.534252396726448,6286.51895309297,697.141269,14873.516744999999,7044.050236499999,8025.7314854999995,8031.79673485,12435.600546639824,2291.41679219832,48.39617228843881,4791.49541127363,26.110504124224704,12.330540761783766,145.60243517160777,21.31803664719974,47.27160137408014,67.03855096156957,97.50901764932668,16.919604417435608,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5000.95,5001.0,0.22003937400865126,101.0,97.0,99.0,99.0,99.0,100.0,0.16138451192802664,882.0,1357.1906703639454,4129.437618999999,0.001997,996.3200995,3313.8052343,3539.6532850500002,3940.36322983,1248.8289252179538
451,5000.052106430156,98.99334811529934,1387.285548621951,31.062403,3953.7370859999996,1176.5874925,2926.4992614999996,3447.1744045,3772.38493736,1042.3224784305876,49.62366700110864,12.196868,82.387213,50.058668999999995,70.0046499,72.7497012,78.50750123,16.591476381297515,6250.097390125277,1266.7353249999999,8187.946706,7340.955765,7996.2369862,8042.883576699999,8181.145160699999,2002.4419198310306,52.46699656736025,5193.883655756908,24.541853034323875,12.137805899563565,81.98826124870746,19.976559907184345,47.008824291938765,64.42360193004953,81.9492114931512,14.95137918984647,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5001.0,5001.0,0.22224164796835624,100.0,98.0,99.0,99.0,99.0,99.0,0.12440585489228857,902.0,1449.973694090909,4394.153779,7.469201,1357.352834,3086.8283793,3382.9729243499996,4009.15712203,1102.3434517225091
461,5000.052060737527,98.99891540130152,1579.9576585488069,40.972504,8192.427928,1429.035027,3086.2705835999996,3527.59209695,4114.68957532,1188.2082403501877,52.17477592950108,10.16134,90.00222199999999,53.301736,75.9565856,78.8964572,84.95909648,19.008060227185712,6693.124237247288,1046.4457579999998,14934.712802,7584.442429,8621.519519899995,8658.060252899999,9625.90881734,2345.718787566761,49.4909845263345,4899.553790249712,25.0069127920539,11.110836796895969,98.41221728630279,18.761115022648625,48.02515719839281,76.5601265643505,98.38635900091218,18.933457543522987,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5001.0,5001.0,0.22214953777860497,101.0,98.0,99.0,99.0,99.0,99.0,0.1275453022376233,922.0,1503.1943734002168,4337.661225,7.66069,1263.0099155,3203.7619094,3690.8428685999997,4220.93399288,1241.6227897636707
471,5000.050955414013,98.9968152866242,1588.8437952611464,30.177061,3821.662094,1430.3435319999999,3098.4423189999993,3581.1515775499997,3787.03932755,1079.4151304453135,52.01157096390658,9.508027,113.48560499999999,52.7144285,75.22967929999999,76.67271115,79.54495559,17.818088180493397,6685.903906341825,982.0869889999999,12708.906828,7558.171168,8198.916035,9005.942423299999,9047.26650478,2049.679937930195,50.797395680443216,5028.780397218399,24.398858016031774,8.811690257984703,105.17429115420055,18.97022789571941,48.18187780587894,72.92517685093402,93.96463566956344,17.69197878852482,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5000.95,5001.0,0.21990670702716011,101.0,97.0,99.0,99.0,99.0,99.0,0.16926983778239885,942.0,1431.5572940498937,3772.803339,3.982506,1232.8412815,3176.2254995999997,3468.660417349999,3712.5460510899998,1159.1897101586162
481,5000.050935550936,99.0031185031185,1342.206348601871,32.873633,7368.033439,1156.5232325,2483.0519869,2872.7573422999994,3351.34603343,1027.7715170680494,51.21487488357588,13.581937,113.461686,53.593261999999996,70.6287945,75.2257232,78.11689109,16.447962945992526,6361.4298035977135,1734.266021,14221.471974,7079.073651,7737.038268599999,7769.552783149999,11507.72734265,1842.1361425470477,56.827834024716864,5626.1327862245935,23.029514948255073,8.813547861434035,73.62720059738166,18.659064655000307,41.2682231761828,53.057295481616855,67.01357213044395,12.330851820894488,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5000.95,5001.0,0.21986614242862135,101.0,98.0,99.0,99.0,99.0,99.0,0.13289767721754042,962.0,1174.1601836777545,3361.317205,0.0040809999999999996,995.9283785,2570.2676791,2975.6685441,3186.7291889,992.1493663759207
491,5000.050916496945,98.9928716904277,2060.34233091446,25.061996999999998,8770.192753,1912.9310404999999,3676.5735403,4035.101354399999,8413.27191579,1543.9706596801693,53.90824494093686,6.874194999999999,112.537369,56.931757499999996,75.0308673,78.69971845,81.50163727999997,17.48310193521708,7343.014069103869,698.733108,16158.929191,7844.418271,8185.0034977,8273.13966075,15772.19524418,2360.4438298514456,51.37611857805971,5085.869514350064,22.280237368258515,8.8859372569835,145.47157885396035,17.565837079650777,44.25615855785622,54.152280436899694,65.76360978425126,13.440202259669753,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5000.95,5001.0,0.21982722143506012,100.0,97.0,99.0,99.0,99.0,99.0,0.12338612679772591,982.0,1647.2593394867617,4133.41385,6.419681,1630.6931554999999,3289.1705454999997,3669.8815437,4057.2363541799996,1207.1255398627038
501,5000.051896207585,98.99101796407186,1906.577749253493,24.240451,8602.534641999999,1825.0151624999999,3607.7148453,3672.56134725,4212.3930183699995,1282.4373285214692,54.26406141417166,6.870699999999999,113.03454599999999,55.720102,77.04506359999999,78.8607284,81.90185895,17.47184912745023,7223.859764420159,697.5690069999999,15943.110154999998,7902.3831095,8277.0427638,8285.11034435,13329.3901744,2016.2115755956356,53.035058599850245,5249.99443858338,22.495984342304723,8.846852890442891,145.54557759762469,17.946844390809275,36.02762247245767,60.91361548179858,99.81554323540911,15.259339123043471,profile,genai_perf_config.yaml,False,5001.0,5000.0,5000.0,5000.0,5001.0,5001.0,0.22181747276340186,100.0,97.0,99.0,99.0,99.0,99.0,0.15123959417742694,1002.0,1601.2631161357285,4345.64454,0.0031799999999999997,1422.085913,3464.8665284999997,3861.8241307,4069.77910478,1219.3953479698573
