concurrency,deployment_name,input_sequence_length_avg,output_sequence_length_avg,time_to_first_token_avg,time_to_first_token_min,time_to_first_token_max,time_to_first_token_p50,time_to_first_token_p90,time_to_first_token_p95,time_to_first_token_p99,time_to_first_token_std,inter_token_latency_avg,inter_token_latency_min,inter_token_latency_max,inter_token_latency_p50,inter_token_latency_p90,inter_token_latency_p95,inter_token_latency_p99,inter_token_latency_std,request_latency_avg,request_latency_min,request_latency_max,request_latency_p50,request_latency_p90,request_latency_p95,request_latency_p99,request_latency_std,request_throughput_avg,output_token_throughput_avg,output_token_throughput_per_user_avg,output_token_throughput_per_user_min,output_token_throughput_per_user_max,output_token_throughput_per_user_p50,output_token_throughput_per_user_p90,output_token_throughput_per_user_p95,output_token_throughput_per_user_p99,output_token_throughput_per_user_std,input_config_subcommand,input_config_template_filename,input_config_verbose,input_sequence_length_max,input_sequence_length_min,input_sequence_length_p50,input_sequence_length_p90,input_sequence_length_p95,input_sequence_length_p99,input_sequence_length_std,output_sequence_length_max,output_sequence_length_min,output_sequence_length_p50,output_sequence_length_p90,output_sequence_length_p95,output_sequence_length_p99,output_sequence_length_std,request_count_avg,time_to_second_token_avg,time_to_second_token_max,time_to_second_token_min,time_to_second_token_p50,time_to_second_token_p90,time_to_second_token_p95,time_to_second_token_p99,time_to_second_token_std
1,1a,1001.0,4.0,34.821745,31.219723,38.423767,34.821745,37.7033626,38.063564799999995,38.35172656,3.602022,6.5039545,6.372325,6.635584,6.5039545,6.609258099999999,6.62242105,6.6329514099999995,0.13162949999999998,54.3336085,51.126475,57.540741999999995,54.3336085,56.8993153,57.220028649999996,57.47659933,3.2071335,17.28853453348035,69.1541381339214,153.81561476832928,150.70263596994627,156.92859356671232,153.81561476832928,156.3059978070357,156.61729568687403,156.86633399074466,3.1129787983830255,profile,genai_perf_config.yaml,False,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,2.0,6.0699565,6.386646,5.753267,6.0699565,6.323308099999999,6.35497705,6.38031221,0.3166895
11,1a,1000.1363636363636,4.0,197.4719606818182,39.301455,237.530383,204.0824645,234.70350150000004,237.3540296,237.49341669999998,37.2610238713052,16.846149863636363,7.81436,65.241574,10.326084999999999,22.6935424,22.69697145,56.30723214999996,12.28358249420461,248.01041027272726,234.91655799999998,261.41125999999997,247.9051235,261.1319471,261.37938475,261.40719838999996,12.979195486419588,43.5153082206094,174.0612328824376,79.5488561003744,15.327649820343085,127.96953301358013,96.84218812445181,126.75605247233949,127.43662512123517,127.86178264649239,34.27185792438573,profile,genai_perf_config.yaml,False,1001.0,1000.0,1000.0,1000.9,1001.0,1001.0,0.3431742925123068,4.0,4.0,4.0,4.0,4.0,4.0,0.0,22.0,34.716416136363634,179.72068099999998,7.785634,15.161893999999998,52.178673399999994,52.279496200000004,152.95907542999987,36.78774087152867
21,1a,1000.0714285714286,4.0,174.12910538095238,43.895064999999995,419.46861099999995,98.5911825,418.8659365,419.0285961,419.30090542,136.69662213386718,31.12713719047619,7.780430999999999,104.660195,8.680365,104.58558729999999,104.61775434999998,104.64442885999999,35.36696481342059,267.51051697619044,90.94752299999999,444.42596299999997,267.39327099999997,444.0076201,444.04129185,444.28386069,176.2468025507571,76.89145847938134,307.56583391752537,81.48274534391318,9.554730907963625,128.52758414026164,115.20253015062174,126.42499328982154,127.3862567456124,128.12982127889907,49.15488177870181,profile,genai_perf_config.yaml,False,1001.0,1000.0,1000.0,1000.0,1000.95,1001.0,0.2575393768188564,4.0,4.0,4.0,4.0,4.0,4.0,0.0,42.0,76.92491757142857,297.378022,7.1045799999999995,9.7854935,297.0048869,297.2310408,297.35029452,105.97617900616464
31,1a,1000.0483870967741,4.0,200.51719474193547,32.228811,426.22026,107.16600799999999,425.5933295,426.10049955,426.20973933,129.32362474770378,28.789668677419353,6.888951,140.03642,8.539621499999999,105.53840699999999,105.6806102,119.12253950000002,34.72548580818106,286.8862008870968,73.015277,452.33806999999996,289.5021005,451.6213308,451.92124029999997,452.26748629,164.8083866722579,104.72292273975164,418.89169095900655,93.02918652255376,7.140999462854021,145.15998154145674,117.10431316875531,143.84453115087908,144.16389515784496,145.05486148274755,56.58410666859898,profile,genai_perf_config.yaml,False,1001.0,1000.0,1000.0,1000.0,1000.0,1001.0,0.21458281767177528,4.0,4.0,4.0,4.0,4.0,4.0,0.0,62.0,69.31202217741935,402.566056,3.7885649999999997,8.008585499999999,299.16457760000003,299.7589355,339.93018057000006,103.95994603242285
41,1a,1000.0365853658536,4.0,190.43338459756097,40.701446,425.031011,84.370193,394.3217135,394.68001195,415.93827581,136.9146768042653,29.703798792682925,9.41368,141.960485,10.883215,80.49167369999999,80.5120524,92.27511739999986,30.591201476645296,279.54478090243896,84.416122,466.582901,279.1222365,453.70788619999996,453.78337235,456.49233247999996,173.54555204310057,140.62759860937553,562.5103944375021,65.01511902785789,7.044213747226913,106.22838252415633,91.88513651014252,96.21956313905936,96.54709510016758,105.29854875714285,34.20075820528161,profile,genai_perf_config.yaml,False,1001.0,1000.0,1000.0,1000.0,1000.0,1001.0,0.187741516077325,4.0,4.0,4.0,4.0,4.0,4.0,0.0,82.0,69.60126514634146,406.609373,9.690095999999999,12.884957499999999,222.64208680000002,222.94384134999999,257.98450285999957,92.21788071897426
51,1a,1000.0490196078431,4.0,119.39373012745098,32.628617,396.023667,68.994292,387.7086726,387.81858544999994,395.36941973999996,117.01318315978081,48.750293049019604,9.336305,129.919775,13.8827085,129.7210163,129.82989279999998,129.87504212,50.99532652642082,265.6446092647059,61.396694999999994,436.73743199999996,269.118516,435.8448596,436.3657083,436.7231791,166.2584561545251,181.81417834127444,727.2567133650978,57.85644927466885,7.697057665009042,107.10875448049309,72.03212157029435,103.39110701931712,104.36523678248074,105.29786098732701,38.475975118050606,profile,genai_perf_config.yaml,False,1001.0,1000.0,1000.0,1000.0,1000.0,1001.0,0.21590897593671804,4.0,4.0,4.0,4.0,4.0,4.0,0.0,102.0,125.22895165686275,369.754476,6.714047,19.44242,368.9243775,369.27872814999995,369.72468306999997,153.63815621052572
61,1a,1000.0491803278688,4.0,51.835555278688524,34.896101,76.389029,47.12581,74.7773317,75.09044765,75.94781585999999,14.458460654856426,10.664558401639344,8.165529,16.993968,9.75653,14.502955499999999,14.65278085,14.81094409,2.275393961731137,83.82923057377049,62.943563999999995,119.032882,72.832808,118.00003009999999,118.50577545,118.93118809999999,20.374626780146674,571.5259235750007,2286.1036943000026,97.52971314975011,58.84440879257863,122.46603986098145,102.49550834619522,117.14444054579195,119.40910621121348,121.55426310010901,17.84936330478795,profile,genai_perf_config.yaml,False,1001.0,1000.0,1000.0,1000.0,1000.0,1001.0,0.21624435997168717,4.0,4.0,4.0,4.0,4.0,4.0,0.0,122.0,10.496086221311476,26.610948,4.730487999999999,7.130954,18.6268171,18.76189435,19.01403316,5.214926478272841
71,1a,1000.0422535211268,4.0,68.20926798591549,28.830462999999998,93.491472,69.60487549999999,88.159831,88.43730965,88.75061561,12.538808254758248,11.239046464788732,7.332281,24.540982,9.0475775,19.420720199999998,19.5398396,21.30592397000001,4.564832508682398,101.92640754929576,83.13686,147.15563899999998,93.956317,146.27224959999998,146.69564519999997,146.94439327999999,22.50939709668861,546.8970582214669,2187.5882328858675,100.56604335565882,40.748165660200556,136.38320735389163,110.52682334386196,128.07954208747614,132.02291104377707,135.90610805110958,29.16027843141608,profile,genai_perf_config.yaml,False,1001.0,1000.0,1000.0,1000.0,1000.0,1001.0,0.20116699798712254,4.0,4.0,4.0,4.0,4.0,4.0,0.0,142.0,13.91964494366197,54.377429,1.881435,7.4098605,37.2830087,39.62611034999999,44.17290250000002,13.52439368946775
81,1a,1000.0370370370371,4.0,64.13766908641975,27.614525,114.09315699999999,69.2304535,72.9798795,73.2332165,73.82027792,10.51820925063198,10.831069086419753,7.42045,22.068112,10.128865,18.8252025,18.9842948,19.188043169999997,3.6462375690568467,96.63087645061728,77.496309,170.711603,94.037064,110.0570145,110.4523651,111.13236947,12.091295590194735,531.635167217375,2126.5406688695,100.86052293034007,45.314252528716544,134.76271654684015,98.72775884026396,130.49744539813767,131.5604178069943,133.57578598989087,26.469741198276736,profile,genai_perf_config.yaml,False,1001.0,1000.0,1000.0,1000.0,1000.0,1001.0,0.18885257457751053,4.0,4.0,4.0,4.0,4.0,4.0,0.0,162.0,12.347354530864196,47.337632,2.9118679999999997,10.379225499999999,34.4185933,35.9529486,37.3537851,10.48292661839222
91,1a,1000.032967032967,4.0,76.31888873626373,30.523042,93.359522,81.3839795,92.693636,93.0670418,93.35202340999999,13.263629354689364,13.532881423076923,8.132432999999999,31.786813,10.935888,25.6952208,25.993721649999998,26.327124919999996,6.489214585565365,116.91753304945054,103.33709999999999,171.598412,107.636878,169.9271649,170.73010875,171.37867202,22.997102641630256,603.71891248145,2414.8756499258,88.21493708873575,31.459586716038505,122.96443143152855,91.44205201938487,120.88388658892333,121.81488105033833,122.77153151677868,31.15607461188306,profile,genai_perf_config.yaml,False,1001.0,1000.0,1000.0,1000.0,1000.0,1001.0,0.17855029460738372,4.0,4.0,4.0,4.0,4.0,4.0,0.0,182.0,18.868222604395605,72.986671,2.3199009999999998,12.351391,54.88281189999999,55.38885964999999,57.67773705999999,19.28491992037679
